CUST_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
C13874,-0.11702348592770118,1.869697515822027,0.1891333266725335,-0.14764703348097527,0.10700921063517554,-1.7450710604054656,0.7880746790384343,-0.48031152981611813,0.6428139931183737,0.45476653136176487,-0.7261332404885019,0.5105656915659916,0.25527042267800054,0.6345823804935317,0.1847848757351447
C11045,1.0525916532855346,-1.2834490358232895,-0.27671571159151,0.9008134221666997,-0.25144446674920223,0.09413652236788478,0.07964654433966803,-0.639874864603279,0.9524870187573622,0.3991066247573987,-0.33887411156983566,-0.7681053333224582,-0.29771024162108806,-0.3712964385746271,-0.06728830527635458
C13074,-0.8732465746861804,-0.3945023512954215,0.45321878614082134,0.633163302530668,0.17968543123613098,0.26741798914145076,0.13311317077767743,-0.5584131829694851,0.5126073003741501,0.0411779957189222,-0.09667121429700688,-0.44233111073869963,-0.6194379909537729,-0.24408348721869555,-0.11040162450225356
C15304,-0.4114237577765249,-1.6805561391266972,0.14333113879363693,-0.9928159893294298,-0.07586479867456851,0.10740757620371548,0.6493482651704487,-0.09735902095415691,-0.02289911244048369,-0.20080033924919577,-0.07437823096035932,-0.24317577153945602,-0.09634503047831343,-0.0991739179976863,-0.0344711883593927
C16327,-0.758538044891698,-0.8103915406195775,-0.07433098462095475,0.8466345848822808,1.4095713470009816,-0.3387060838271285,-0.40910748449717693,0.10459743267099905,-0.38248310136900243,0.23374282251156314,0.7176007539984773,-0.14627363818752717,0.4329896593041146,-0.24147060227291334,-0.04772032065129897
C14255,0.7008404672068694,1.3669485231260978,-0.6344345204151521,0.13270558842980398,1.3090314469748028,0.34892882936871544,-0.7171602248428355,0.36135891835942335,0.03770651871184572,0.500577687937647,-0.03669683869847586,-0.40402791704492474,-0.0988173535972491,0.27694289025054697,0.29312171046350527
C12928,0.5160695796367633,3.051966663398825,-1.1439402185606233,-0.08284029713184239,-0.8899180003076549,0.9833892940200433,-0.1830331714176061,-0.48887975694516395,-1.0564268215226633,-0.4365446716839542,0.5723945669946805,0.3299197676868853,-0.3188525464353403,-1.2643294835800911,-0.0103768233582619
C11840,-0.5767924454373489,0.04480356043490326,0.23453788815599028,0.48278002621004656,0.8458145085074884,0.03839079405874248,-0.47991979576223603,0.11611005858032133,0.40076780715531396,-0.03463159391429091,0.03249062333342722,-0.06990262703834721,0.09949132614751931,-0.13810015503104428,-0.18184544789397522
C10220,-0.12960510622535398,0.5543783520417584,-0.43668839480833377,1.4043117631306408,-0.7053057402628317,0.215652965411749,0.09772274307067363,-0.49574737965665117,0.6623138036915078,0.14203549377119548,-0.16013923897864948,-0.14187431553676869,-0.1832082640610681,0.9055459407802511,-0.18116523301250406
C16574,-0.9907457098393362,-0.017278684835225187,0.2241156175806572,1.1064209576427433,0.5998547272929239,-0.03753005028081561,0.06502639453475967,-0.20258782993232385,0.4930300616386615,0.2809833125986705,0.05889368017135519,0.16619573873673704,-0.29359259476869404,-0.15116707489586276,-0.22778407654845426
C10100,-1.178595178123085,0.6666791635980708,1.0042125100284762,0.9828258516688154,0.03309483936874434,-0.3881508323767944,-0.16548985664008203,0.9028209927075314,0.37727415131736375,0.39313320951455205,0.09038497280381108,0.1422742037626217,-0.2823048615790978,-0.06103920067599631,-0.00902445106611615
C18361,-0.3538515315276817,0.3358136461407893,1.2768105989014138,-0.5846371421334997,0.06445543584986665,0.3208428530642116,-0.6445555584431922,0.0870309731885762,0.38157543790461446,-0.6329661404588602,-0.2971353143340261,-0.27830407788529926,0.26424452199475845,0.14403930563877188,0.4912983985040866
C13032,-0.46309676542812167,0.6688518674391494,0.4428526208680723,1.2344669206780632,0.1944920732509162,0.009236197609145262,0.4559184274785058,-0.3386166956422003,0.47529875253719545,0.3068002073010669,-0.2176696945636416,0.27469767328061284,-0.041137654159696425,0.1392442603100706,-0.14071464401498332
C15804,1.0162183869394263,2.284330037013784,-0.6614896930823747,-0.0831388253572481,-0.41540014178244233,0.8994782489889764,-0.14517763986905588,0.6679634720662382,1.1536675603361402,-0.4977495050559819,1.5235555762919915,0.6114110099302797,-0.010274743429177198,-0.08490868305964001,0.002674676470074229
C16255,2.2584495300808514,-2.8143825530256668,1.194664435498262,-0.18731582466084745,0.8226128910106587,-0.20488445315171774,0.023207124926581287,-1.553542933620912,-1.4584393643193703,-0.1660679174928189,0.14368005312279217,0.21892323579969786,-0.7528962105703104,0.06511153315777637,-0.079395867444455
C16639,-1.9497558780905353,0.6176948428167025,-0.6961312237479764,0.5960020669057449,-0.7223122844951174,0.11657592330359501,-1.057675414946054,-0.013446377324960655,-0.6439030858885496,0.032180900431766336,0.179391504989156,0.3788884404875413,0.12978130371373214,-0.2512287608277358,0.041083638266346714
C17942,-1.596426901511473,-0.8431787406655766,-0.2305336868874116,-0.12877815418692884,-0.9989654636135092,0.5738447427649794,-0.07470111821863913,-0.1321181113996887,-0.5764787045971136,-0.6690107249775539,-0.39729836201025487,-0.11637999702283747,0.08036477335123922,-0.12146666583945825,0.06974323198521938
C12359,4.402474733975489,3.006410921467252,0.6544841024580583,-2.0219254919356384,0.7377649384887303,1.0360755259477272,-0.4032691033194816,-0.236610751410565,-1.907518015339767,0.18965779728931403,-0.3460291343944077,-0.4832376889886073,0.7185239105527697,-0.9915001570033208,-0.5479990878318377
C10760,3.710280752193625,-4.069780903802269,-0.8822319478976373,-0.17145712316502382,0.5064068846749358,0.740796536054104,1.8359204624467877,-1.459079843740974,-1.3499554768277944,-0.11246089112406754,-0.524221655937643,-0.784080444601435,-1.9760541942753482,0.16270679401632596,0.04167020011087343
C14370,3.1930264194499576,2.725289486351879,0.8912309882082433,2.618591047530683,-1.3493024368723348,-0.1274975707100083,2.576691342102327,-1.472241289736881,0.30115963580743993,-0.40910464518116146,-0.784459907031215,1.579497146700558,1.4618274769825372,0.5511370884275969,-1.0903450180667738
C16872,-1.2030546000243072,0.8479908095518288,0.2783739850173968,0.346859082543873,0.7170001977257195,0.2206136868558766,-0.47837668426809354,0.2242593538464198,0.4800404743394192,0.35940389049854754,0.1925263690107934,0.20849803301893188,-0.21746085898716355,-0.2208788310142614,0.086029098216585
C18440,-1.7105365956801328,0.12354696667109817,0.4626172206485847,0.744068264731776,0.6005021807019011,-0.006431889407114228,-0.4004017092049317,0.2019868998632907,0.6823062154674033,0.3158101695021527,0.3534854634625615,0.29334938725242726,-0.12442954332484156,-0.11086649686485266,-0.21132042663941905
C16826,-1.237611456471523,0.6814245895238245,0.45536347725974197,0.549028326278029,0.666848435311952,0.030826480460815653,-0.45191024053238277,0.31523894394453256,0.49162697135174716,0.4659969192305318,-0.030831277662642396,0.23229537292636004,-0.06587351677452957,0.06449624524471073,0.12825134030505808
C11358,-1.3264605669469351,0.43602502932769316,0.48881837787935306,0.7218457719305034,0.5762176012285626,-0.006640401373758515,-0.3288025506624804,0.1960981485433048,0.5632081689256635,0.3759670267600323,0.11535261184292206,0.3164555976667694,-0.060212654090389006,0.042685582359379644,-0.06705477186498106
C11331,0.7830047109413383,-2.3257111393690884,-2.487208121955023,0.5725729073515625,1.6167791460275087,0.352421437428605,1.2527119998192928,1.9862682229011026,0.46971398520357865,0.45027498374753694,0.04201878013800436,0.12542781508831308,0.5921954107284468,-0.2943696245151161,0.008339429577470681
C11830,-0.5923772887752508,-0.8448022719718495,0.9577848520585057,-0.17734790293271002,-0.7637180143207516,0.24887973322183568,-0.7059139333583495,-0.3788160266599818,0.3727910061056203,-1.0273518521364622,-0.04100614476907329,-0.42939104671969586,0.4472830218255765,0.374948262350903,-0.03841845446837849
C15999,0.1557270611078035,-1.5178751957543206,-0.3987897110019081,0.19674708468522756,0.2590945733996832,0.38368403493757236,0.2730839514903309,0.28567771524320457,0.8006716027818735,-0.3583087590708927,-0.423818762807014,-0.3893391658512339,-0.14882171731605606,-0.33318910867975027,0.003781607126249738
C18086,-0.6201511340941943,0.6170090718167579,1.1931537224118316,-1.2683320172889767,0.5804867840237127,0.6036302332892455,-1.0165854555660159,0.13143930684642788,0.07851869151968974,-0.5053640438957347,-0.8197950279176027,-0.615850364582176,0.0292424274388142,0.1150926591278653,0.7972402069813646
C16931,0.02908362332343218,1.1949855762434498,0.5523003757051398,1.0879611250229932,-0.41645791667017396,-0.1590130662509784,0.2294961170358438,0.8210726965957159,0.2704339936347679,0.48250360857984037,-0.16439849967876924,-0.6852265788541326,-0.9678986962155791,0.3463816095752751,0.37488507897930357
C15003,0.4451171716085093,-1.8468087130176918,-0.008846664054027821,0.010979493320297035,1.053249341902438,0.3913666866015378,0.7535306677311723,-0.09676843040671786,-0.47164967720278217,-0.3924957787641021,0.4933456895387126,-0.7020717306538806,0.16005647754564464,0.38931524057508066,-0.007258575605724066
C16673,-0.5746680858783518,-2.0056236249982597,0.25786961857389723,-1.4579802786940652,-0.5338856964829688,1.478383800994986,1.7395318155775468,0.8123221036641213,0.33842620365930204,-0.5717283916567262,-0.7316246047827513,0.21238681824112698,-0.3168146885849271,0.005229441759638959,0.020685133240082015
C16454,0.8059201861445596,-0.9678366565558179,0.6227101313067772,0.4709652478775376,1.2516996975395536,-0.38526632992463017,-0.1869001359766666,-0.27317162467282036,-0.4760064821314786,-0.244709722228273,0.19907203206674834,0.12196366872780671,0.6875492475893473,-0.13621722656128246,0.09623061070844892
C15956,3.0581515832225397,-2.0421915415680156,1.139819962867938,0.8543295492004684,0.4592749431962328,-0.4545956919420868,0.9983071287937764,-1.7983674506146767,-1.1593666916525098,-0.03030333940323327,-0.2755423060093933,0.10715236056236825,0.6522882607166436,0.07976614985595756,-0.19127012665662724
C16753,-0.9617460116177066,-1.722127838341469,0.868831509521458,-1.4541076008804847,-0.35680979436437826,0.974405868867613,0.39566726192000856,0.8001312056885732,0.5828277178399158,-0.42342605404704914,-0.1911172237038704,0.26769338690438654,0.2568210860214663,-0.0894323930703877,0.027477803372653486
C11905,0.5317897638338661,-1.649561964276238,1.970906282964069,-0.1873548210632004,-0.045276378043613064,-0.6566949884590266,-0.7932004759959961,0.6023465885091606,-0.3788490839525831,-0.46952295308329994,0.3373356495442806,-0.1452766708748284,0.09304211536754671,-0.1327776556930018,0.05581681236089368
C19124,-0.39444644828457115,0.5091835275020334,0.6741680072890375,-2.761584434786628,-0.29865572085659703,-2.5663508247516256,-0.06237223364336499,-0.5629699282176659,0.7723368989978826,-0.07583078196406823,0.0001605484656871532,-0.42917763228941447,0.02890831188281798,0.06148882468698758,0.2984859978822955
C16597,0.1603034789595208,2.3234903500059088,-0.011461773121058429,-0.055067328494699655,0.42546707398104133,0.5983695288488889,-0.3056535233665345,0.057791151134248285,0.4054195497790026,0.32107309412341245,-0.10995910610990951,0.21193420641286265,-0.2978744173110803,0.017207350525531892,0.9127739625135713
C16448,2.3287015620236597,-3.065272142121671,-3.632300363610892,1.1751626693206934,1.683226405534963,-0.24993006634114442,0.33104200433989794,2.5342156640218354,1.4375781796524363,-0.06900904061445697,-0.785474723266722,0.2645748599404149,0.7036551102861434,-0.8868974884351287,0.08056111026701417
C15645,-0.21028738180526696,-0.9687276322323048,-0.6076868032679585,1.2643612693123758,1.9977288820083825,-0.053359604935984885,0.79435187447728,-0.30964008391580644,-0.8035857083283949,0.6594435695133437,1.0003743366051665,-0.8824311058913189,-0.09610872839715888,0.0011020550849407276,-0.06038827017790191
C17167,-1.334167349265365,-1.0159950469586052,0.16058082290628461,-0.3425572464643909,0.1946543863155643,0.5210541621223309,0.1596649171785223,0.6902545284319074,0.21070190151662926,0.03369998211272126,0.1442671832094355,0.38390599249676344,0.11081119522422611,-0.07034535638699889,-0.06322033402778592
C10231,-1.922493182391607,0.3625643818492021,-0.8356198328495503,-0.8569750258256033,0.206743393036253,-2.8483999802354676,0.5778540350269842,-0.7036603686478612,0.6578842292501117,0.30539050139858664,0.3200839022381918,-0.18371831129776772,-0.44511785988832536,0.10629338617662717,-0.5442122441066714
C10727,0.0987324073824837,1.7073762428215966,0.2545205532116625,0.7551181305931686,-0.08040960272319769,0.3605136831746652,0.4798242543107743,-0.3240492477894525,0.50794688494577,-0.12932874829390492,0.47494240351297684,0.5784453775239159,-0.1993920275184499,-0.533901856307742,0.09380323529663155
C16806,3.2855678327252136,-0.2847306436595693,6.834254451756733,2.6713719154527196,-4.203190157720229,-4.681841044544511,1.1181024336284104,7.1013807856656825,-3.5019733099943378,-0.506003339531242,0.44050840287778525,-1.3848845129381597,-2.129093259821233,0.2676866708720837,0.3676571014010952
C17221,0.7991744832288588,-0.6224035397644341,2.36169802887222,-1.1546021319892217,-1.783975420898128,-0.872767374315015,-0.9120810091319477,0.6333177406989817,0.42398906420920823,1.2377728367159968,0.5514818925562408,-0.8093517170740836,0.4385539625003727,-0.4664495714315439,-0.08878727883497979
C17588,-0.8164691421088214,-1.1910917415811937,1.1776254494100709,-0.6951132466555253,-0.31470014064802027,0.6235492098364918,-0.12837501077509134,-0.34863812019396195,0.6088329011446615,-0.5095175368321766,-0.13933524105389553,-0.5442579889471038,-0.02053674534438088,-0.22297838189865943,0.036228643237834236
C17257,-1.5308837337077545,0.849185972743653,-0.30970234788018003,0.5778083969038893,-0.4132776890236981,0.1569753038527615,-0.7291099899305542,0.0534956722136485,-0.281645420805336,0.046924636890600675,0.24637887536123768,0.3931219760606044,0.022969330974005255,-0.3493948317847547,-0.11228308196976773
C12922,1.4359962261632326,3.243188340855948,-0.7429109777129196,-0.34932010310278583,-1.0190885383100732,1.015282159694057,0.1125088552615583,-0.511440802985348,-1.0207706207581977,-0.6599654912845773,0.38900642216478004,0.019395899115928192,-0.45825671949488567,-1.0664213345241045,0.7331555804548798
C11182,0.24398461019268805,-1.3097136176371695,0.33084813077617,0.574326821000736,1.3243904945578882,-0.1412821415559822,0.04068752569922513,-0.5197481281152787,-0.5155470374867228,0.4789919867240943,0.955955845237844,-0.5647378530586571,0.49500158937711497,0.06464485145610027,-0.06240692528393428
C15896,0.5078957262517344,3.72097460789183,0.061334194250842154,-1.2103796366985484,1.243880961796881,0.9021956489293693,-1.1116853118882914,0.6167710231409613,-0.3819319210072783,1.0982868936885868,-1.563340631221092,-0.17683970659658846,-0.16550358094757753,0.3937142831346199,1.0730825597181555
C14734,-1.2442350059185894,-0.26156843430662763,-1.3064401751694625,-0.6516148830322466,1.297287808587407,-3.1675575520410484,0.6119883086648198,-0.575070794976088,-0.06037009773965243,0.4231970365996278,0.9078536480056378,-0.5205327563540786,0.12565375379776209,0.12069101260195877,-0.4559811096572963
C17005,-1.0693539025800323,1.3129688685291425,-0.13544416411005022,0.21194964808980285,0.10870793962240537,0.33515369720168936,-0.7350448295916923,0.18041887864906134,0.1456838695563332,0.219872321654208,0.13721575883090775,0.2847634283302498,-0.1359041518652948,-0.14782672338670746,0.31342675053263136
C10763,-2.515256800338415,-0.09881621124206821,-1.1685771550347885,0.7759411166350942,-1.598205698262751,-0.018913101441975805,-1.3485779543493261,-0.36761292431215203,-1.5051086424156817,-0.28103589759546177,-0.08732567752287441,0.26767990029475,0.432626965149434,-0.13965837313600077,0.06496665957333435
C13763,-1.3832011052282,-1.2581405568518678,-0.8120675644366394,-0.5602744385630342,-1.1318647998390943,1.1593662799071678,1.1801476839378002,0.7178385600928018,-0.2635764505771752,-0.05525852237576761,-0.5750454448985732,0.304415014387142,0.02537429521263095,-0.07824778740283976,0.026270082490112603
C10645,5.984856593757713,-6.234198205105466,0.7391140948873641,-1.7913755484584988,0.06909217823181454,-0.5204835722920005,-2.6770525550258077,-1.7731163931054867,-1.3157693344029737,2.0177774990768476,1.3228975754835295,1.619767552730112,-1.8940620691621441,0.553781080086856,-0.17107824432755653
C13133,-1.7846188586216714,0.03915900473203053,-0.013202595679550934,0.8549242458083571,0.1779841036275158,0.004795645179320878,-0.4873553914739814,0.01803651722245919,0.2203884769119428,0.25055495988893334,0.20420272252303373,0.15454688046392617,-0.18465696605668344,-0.1997205858937356,-0.13859601750952635
C16760,-0.19416779770712111,-0.5317155701985113,-0.5373263965163261,1.4795453843874433,0.908341080870423,0.023092325517700657,0.5118766018871849,-0.6157141819557114,0.2177115598972999,0.33413850235466863,-0.03769140090818381,-0.651286417708926,-0.8002411339814087,-0.33697657248855317,-0.12152741535004287
C16082,-1.034149560830723,1.197069905490121,0.36396417295731104,0.27761626769077036,0.5198129169691628,0.30136670175250907,-0.4839105641829324,0.24076339615185263,0.5365736485618404,0.30275408143060756,0.08598981953001392,0.336445455910291,-0.13689762432094663,-0.21277680897407883,-0.17544776650362767
C12728,-1.0804781410108544,0.8953915058210783,0.4418052837430993,0.5873959410569987,0.4294224054007694,0.1493396030829235,-0.2821255760466332,0.0815308111085262,0.6327695514150357,0.36149732555213715,-0.08595962773436515,0.3671126639131494,-0.08973121195175279,0.04758880455826129,0.10054908762372942
C15164,3.2362240470580654,0.43035048296979694,-2.0276637289956345,-0.6687491381389051,0.4795562229701286,0.9685043256907093,-0.20223267475287415,0.917538125687813,0.668213929147061,-1.1112347161330889,1.2799024443409919,-0.3496655473415008,-0.10001326180883252,-0.4978081953388127,0.5253976539558648
C18054,0.8184726767121508,1.555200936791807,-0.35575897870246875,-0.5702093817851726,1.3409854393514098,0.5836527152344713,-0.8557185315850613,0.3259406829389151,-0.24642438271704642,0.31323254782182114,-0.06335993637367542,-0.6322006625751531,-0.05627168997686892,0.0019513475406658187,0.4924166766350271
C18117,-0.302706401659378,-1.2195255662298596,-2.382216642614243,1.2223399996182833,-0.7150616481625337,-0.07192795391477261,-0.5765685629575314,0.3743147649547791,-0.7055968840484085,-0.13941439589686838,-0.325613422948492,0.17788262987310297,-0.08458041387404715,-0.032886192089839276,0.008026487981533315
C13862,-0.603552676156676,1.3513010303419815,0.3487350891738405,-3.073453502833677,0.35037945431041073,-2.2479619829234343,-0.14775407103439367,-0.45337382942019644,0.5321761530045838,-0.31628495412790336,-0.6707573936981618,-0.7296179224520245,0.0454854552300294,0.2037776744002716,0.21727652550052537
C16226,0.6682398711974178,-1.2525445026927247,0.2316690831903106,1.0588657666184558,1.610427521236851,-0.6118296169719446,-0.05448780495906069,-0.18771858977986283,-0.5854567910209936,-0.21224958272573108,0.25843020613859446,0.3162653413539847,0.261055019224063,-0.10548554436506384,-0.14582740090416957
C14278,-0.4854653238297498,0.7953673279658908,-0.11596387940162248,0.37168275143001095,1.1768610888858393,0.11106897704151539,-0.6072147641796463,0.36974936348713205,0.24696281795385355,0.4247078193422142,0.2968227217135193,-0.022804967830886563,0.060413760011982405,-0.024481060861991696,0.28708975746571713
C11950,-0.9813642924278299,-0.32416394193249226,0.4064944430560422,0.5961454734835295,0.26665306716712217,0.2045504257822463,-0.17091439776936612,-0.25876346833761404,0.713380610039514,-0.15442850056925692,0.06842924091236477,-0.2981310656457518,-0.3491499214624181,0.008947960516325033,-0.14543265969693822
C19184,-2.5049399674576813,0.3978228945902981,-1.5815624646169222,-1.2529473444223775,-0.4474788975983219,-3.580078314791661,0.07866095615286167,-0.7253483089768322,-0.11057115111581917,0.1557228478295518,0.41384691290755643,0.03750997128007534,0.07584739130850635,0.20142252665516464,-0.5346907424879229
C11342,1.282415973433007,-0.5170338004069042,1.117022578760748,1.4608325443564638,0.4133374153450359,-0.7072318243311418,0.785352069277878,-0.1993001485094528,-0.3774602766377456,-0.511797233053756,-0.027557166081301786,0.0751394487866111,1.1785075783004648,0.44752936699927354,-0.2513444693041406
C18435,2.987161333494341,-1.8224484240534609,0.015793962075999222,1.0941729447291553,1.067185356883999,-0.7636893201094147,0.07071663477615914,-0.7814538888789886,-0.348008271950476,-1.5037846339927616,-1.4863166621788226,0.237430243892776,-0.017839212388754425,-0.9145796644665916,0.18101758053965458
C13538,-0.3523511141016417,-0.22342472864301852,0.20735863237717383,0.46065770458011784,0.46213638349379527,-0.019109136546981792,-0.4944630520544112,0.3564471765893481,0.7957921753043972,-0.19667716072107277,-0.03905267326273274,0.10709313258909979,0.26269973466916247,-0.09353902870171518,0.05040174719295067
C17968,-2.0890863330360956,-0.17458441247289674,-0.5902316443346297,0.6712710970337772,-1.109436480007497,0.0654600492662708,-0.9442697662309499,-0.3585639367321197,-0.8978939025641447,-0.2639912781001146,-0.0859677579591117,0.06246346020189729,0.10517897146586584,-0.13890129905793666,0.016265884918269996
C12092,0.273184584906274,-1.805616786876028,-1.877378219525585,0.5794091862505157,0.8591398441536117,0.2042163815118933,0.3462503455950842,1.466348606073871,0.5504412091777772,0.15708143350944093,-0.18396971051120717,0.576983450381572,-0.06795863909731233,-0.16122108599594445,-0.0848311753908698
C13025,-1.3539089788288974,0.7759183789085129,0.041282423965451925,0.6652741462301279,-0.06204825160190387,0.15264582258948678,-0.39285282464693405,-0.04900625484446681,0.2604714312527081,0.06612026351432228,0.3322415527541139,0.5032763093220495,-0.04366590225279812,-0.3099117840442889,0.04570634923987561
C16372,-1.0016855208716142,-0.6601552552619027,0.7320747865121617,0.3274940793753987,0.8424358722814973,-0.060803244209529685,-0.40203523185938866,0.005554742677026183,0.15492249129060381,-0.05898903347976817,0.4469380718876925,-0.1020326742183859,0.1602569486019713,-0.15559679206461866,-0.07852472174050404
C15780,-1.5457952180212853,-0.17070850329570914,0.26684455461856277,0.7557840541253067,1.0919742000245745,-0.09209256832594317,-0.3967301196209333,0.2646584361536803,0.3197969402829868,0.4002229361144526,0.6907998614465921,0.06039185307421695,-0.005439929610672411,-0.09040658498869558,-0.15717484724221972
C18263,0.27006611978694833,2.899906759369542,-1.4520748824221108,-1.669821992825842,-0.6167978376253526,-2.760964982709304,1.5773783485333264,-1.426253749549771,0.4879833344205057,-0.34953583651051,0.7187798467711715,0.2610669657645072,-0.7077447380139898,-0.6277297295042781,0.2712963639482718
C12421,0.8142456155314298,2.1892816910386745,0.0038303653649700486,0.6348242712650621,-0.2580980930170925,0.45444743662852327,0.2505746385474618,-0.20228400644149416,0.7982709489959093,-0.3122292658335642,0.7606318301749634,0.7454141870300247,0.13053833742541734,-0.13753281594067435,0.22372304147473235
C11614,3.044784006115107,4.739729816818121,-1.1673779294819562,-0.8289342327574944,-0.4425416091300308,1.645578150607843,0.3497879748661965,-0.012780355307153868,0.3704913535542801,-0.6998755975774023,1.447713216945566,0.31534280030675804,-0.6389489114029238,-0.9350708349172212,0.7896520318397975
C18116,0.6199614381540561,-0.8175880693142132,-1.7623194970361238,1.9561281219745161,0.07830981555085191,-0.29995362597120534,-0.49287549225683164,-0.1903367018062524,1.0284940267535108,-0.15383400974246167,-0.6653102020031364,-0.6576886697053314,-0.4838579111204711,-0.47981443105033683,-0.06610378144428329
C11477,-0.527118715835058,0.933336737791505,-1.4850702445769297,0.6580089239187202,-0.9705360941498515,0.37815607001785195,-1.0653282625216784,-0.09662677507302823,-0.4301652130243677,0.07356875411916,0.1133195225800796,-0.3533456626154481,-0.14564868788953245,0.6845838916219609,0.33207677962476523
C14203,-0.6971095549499764,-0.5339417216852997,1.0042551799869432,0.3745823603726022,0.16790994676306223,-0.15273716503137555,-0.5017038984157113,0.15434652681517766,0.4702042382499074,0.11311846347738178,0.3488928272448502,0.02843224815905639,0.19213504944493928,-0.04208787640986805,-0.12814198399711754
C13240,-0.748792517712148,-1.0574667625486684,-0.34767496980914436,0.6475095787609346,0.3650376112805603,-0.247759846355974,-0.7240864615930476,-0.2998252621849166,-1.0055556690532432,-0.05665669474557868,0.33952091135467394,-0.041867068503327734,0.20499027479158569,-0.23484273396064026,0.023043125193407114
C11850,-0.9424217326044804,-0.5885486772993637,1.5367639975830925,-0.11156457706772123,-0.08063402660656666,0.07005727406945941,-0.42993499093526655,-0.04818862561426938,0.48197159063401984,-0.7313419056585085,-0.05131899992234438,-0.10783336832740656,0.21768740434999498,-0.05511361347277848,-0.06632381739955445
C16485,-1.2862704274961243,0.590660913851765,0.5447037285060259,0.7634757319574096,0.34785599089501895,0.021405407613915878,-0.2700370126131031,0.16812197232713708,0.7023102573891788,0.325407712164206,0.0318141481633233,0.3785522393685785,-0.07251500318055086,0.044227486450135724,-0.08518482655132663
C18596,-0.20411624238586737,-1.5768628348503373,1.605336275982884,-1.0621871980955788,-0.9759711580145867,0.4843474825999485,-0.8770915883899143,-0.5805737376129861,0.9248410221086516,0.6644633283389891,0.3411517491058717,-0.4919485880830863,0.46666751714086524,-0.38700680923273045,0.04287688470907102
